,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,ypred
18090,24,4,11,4,12,1,4,1,0,0,38,39,0
12727,20,4,15,4,12,1,4,0,0,0,35,39,0
9759,47,4,11,2,1,0,4,1,0,0,40,39,0
13605,39,4,1,0,14,3,4,1,0,0,40,39,0
6178,60,0,11,2,0,0,4,1,0,0,5,39,0
22576,33,4,5,5,6,1,2,1,0,0,35,14,0
10234,27,4,8,4,6,3,4,0,0,0,38,39,0
12659,49,5,9,2,1,0,4,1,0,0,40,39,1
7899,46,4,15,2,14,0,4,1,0,0,58,39,0
6668,38,4,11,2,7,5,4,0,0,0,40,39,0
20147,45,4,11,2,1,0,2,1,7298,0,40,39,1
12501,28,4,8,4,12,1,4,0,0,0,40,39,0
3281,31,2,10,4,10,1,4,1,0,0,50,26,0
27781,31,4,11,2,10,0,4,1,15024,0,40,39,1
27808,22,0,15,4,0,1,1,0,0,0,25,39,0
22775,53,4,11,2,3,0,4,1,0,0,40,26,0
5432,44,4,14,0,10,1,4,0,2354,0,99,39,0
9152,32,7,11,2,11,0,4,1,0,0,40,39,0
1408,37,4,11,0,14,1,4,1,0,0,50,39,0
25908,41,6,12,2,4,0,4,1,7298,0,70,39,1
21352,28,4,6,2,12,0,4,1,4508,0,40,39,0
17823,44,6,14,2,10,0,1,1,0,0,60,36,1
15311,41,4,15,2,7,0,2,1,0,1902,40,39,1
28131,19,4,11,4,6,2,4,1,0,0,70,39,0
5624,21,4,7,2,1,5,0,0,0,0,46,39,0
8289,42,6,11,2,3,0,4,1,0,2002,40,39,0
28630,17,4,15,4,3,3,4,1,0,0,16,39,0
64,29,4,15,0,13,1,4,1,0,0,58,39,0
24987,57,7,15,0,3,1,4,0,0,0,40,39,0
24167,23,4,15,4,6,3,2,1,0,0,40,39,0
29750,45,2,9,0,4,4,2,0,0,0,60,39,0
3074,20,4,15,4,12,3,4,1,0,0,40,39,0
11374,44,4,5,5,8,4,4,0,0,0,38,29,0
10021,45,4,1,5,1,4,2,0,0,0,25,39,0
20010,41,4,9,4,10,1,4,1,0,0,40,39,0
4380,35,4,9,2,4,0,4,1,0,1848,70,39,1
8550,33,4,9,2,10,0,4,1,0,0,40,39,1
13231,22,4,9,4,10,1,4,1,0,0,50,39,0
15804,44,4,11,4,4,1,4,1,0,1564,55,9,1
24096,39,6,12,4,10,1,4,0,0,0,50,4,0
2983,55,6,11,2,5,0,4,1,0,0,30,39,0
13073,28,6,9,4,10,1,4,1,0,0,50,39,0
20342,39,4,4,2,8,0,4,1,0,0,40,26,0
26479,33,6,11,2,3,0,4,1,0,0,40,39,0
10970,21,4,11,4,12,3,4,0,0,0,30,39,0
3828,37,1,15,4,3,1,4,1,0,0,40,39,0
21355,23,4,11,4,1,3,4,0,0,0,35,39,0
25164,20,4,15,4,12,3,4,1,0,0,30,39,0
15771,27,4,6,4,8,3,4,1,0,0,30,39,0
973,37,4,11,2,3,0,4,1,0,0,40,39,0
27026,19,4,15,4,13,2,1,1,0,0,40,40,0
17329,30,4,11,2,12,0,4,1,0,0,40,39,0
620,23,4,9,4,12,3,4,0,0,0,20,39,0
27293,26,6,11,2,4,0,4,1,0,0,45,39,0
2443,23,4,7,4,3,2,4,1,0,0,40,39,0
5710,41,4,15,2,1,0,4,1,0,0,46,39,0
3904,69,4,1,2,1,0,4,1,0,0,20,39,0
2109,66,4,15,2,12,0,4,1,5556,0,40,39,1
31176,22,4,15,4,12,3,4,1,0,0,25,39,0
4937,18,4,2,4,1,3,4,1,0,0,40,39,0
5565,18,0,0,4,0,2,4,0,0,0,30,39,0
18709,54,6,11,2,5,0,4,1,0,0,60,39,0
13541,59,4,5,4,8,2,4,1,0,0,32,39,0
4773,44,6,15,4,5,3,4,1,0,0,60,39,0
15958,24,6,15,4,4,1,2,1,0,0,45,39,0
28097,22,4,11,4,7,1,4,1,0,0,50,39,0
3379,30,4,11,5,1,4,4,0,0,0,40,39,0
32042,32,4,8,4,13,4,4,0,0,0,60,39,0
8028,47,4,11,0,8,3,4,0,0,0,32,39,0
9910,53,4,15,0,1,1,4,0,0,0,43,39,0
30830,33,0,1,0,0,3,4,1,0,0,53,39,0
20042,68,6,11,2,5,0,4,1,0,0,50,39,0
20008,47,4,7,2,10,0,4,1,0,0,40,39,1
16490,72,0,11,2,0,0,4,1,0,0,40,5,0
18629,43,6,9,2,10,5,4,0,0,0,35,39,1
25915,33,4,9,2,4,0,4,1,15024,0,50,39,1
2468,42,4,9,0,12,1,4,1,0,1590,40,39,0
6486,57,2,12,2,10,0,4,1,0,0,60,39,1
20698,33,4,9,4,8,1,1,0,0,0,35,37,0
23654,34,5,9,0,5,1,4,1,0,0,60,39,0
189,58,7,10,2,10,0,4,1,0,0,1,39,0
14227,17,4,1,4,12,3,4,0,0,1602,12,39,0
2494,38,4,11,0,4,1,4,1,0,0,50,39,0
6491,46,7,11,2,14,0,4,1,0,0,40,39,0
29502,25,2,9,4,10,1,4,0,0,0,40,39,0
13985,44,4,11,2,1,5,4,0,0,0,40,39,0
5370,90,2,12,2,4,0,4,1,20051,0,60,39,1
12412,39,2,2,2,14,0,4,1,0,1848,40,27,0
29296,43,4,14,2,10,0,4,1,15024,0,60,39,1
10590,35,4,14,4,10,1,1,1,0,0,40,19,0
4959,60,4,8,6,1,1,4,1,0,0,40,39,0
19614,46,4,11,4,13,2,4,1,0,0,40,39,0
14919,24,4,9,2,4,0,4,1,0,0,55,9,0
27468,48,4,14,0,12,1,4,1,0,0,13,39,0
25979,67,4,11,0,14,1,4,1,0,0,60,39,0
10108,24,4,15,2,8,5,4,0,0,0,40,39,0
11961,38,6,12,4,10,1,4,1,0,0,40,39,0
8013,45,4,15,2,12,0,4,1,0,0,65,39,1
2403,57,4,9,2,4,0,4,1,0,0,40,39,1
27218,32,4,15,2,12,0,4,1,5178,0,50,39,1
21176,64,0,15,6,0,4,4,0,0,0,8,39,0
32004,42,4,15,0,12,1,4,1,0,0,50,39,0
17652,31,4,9,2,4,0,4,1,0,0,40,39,1
6,49,4,6,3,8,1,2,0,0,0,16,23,0
15864,30,6,11,2,4,0,4,1,0,0,75,39,0
978,78,4,11,6,8,1,2,0,2964,0,40,39,0
29401,60,4,4,2,12,0,4,1,0,0,40,0,0
28164,55,0,11,4,0,1,4,1,13550,0,40,39,1
31225,18,4,11,4,14,1,2,1,0,0,35,39,0
1034,76,0,5,6,0,1,4,1,0,0,2,39,0
10094,19,0,15,4,0,3,4,1,0,0,40,39,0
23964,38,6,11,2,4,0,4,1,0,0,50,39,0
22414,43,4,7,2,4,0,4,1,0,0,45,39,1
15221,36,4,15,2,4,5,4,0,0,0,33,39,0
22174,41,4,9,2,4,0,1,1,0,0,40,24,1
10462,25,4,11,4,7,1,2,0,0,0,40,39,0
17804,44,4,9,2,4,0,4,1,0,1902,50,39,1
18306,27,4,15,0,1,4,2,0,0,0,36,39,0
17896,55,4,11,0,4,1,4,0,0,0,60,39,0
31887,36,4,0,2,3,0,4,1,0,0,40,39,0
29372,42,4,11,4,8,1,4,0,0,0,40,39,0
8765,23,7,15,4,11,3,4,1,0,0,60,39,0
28838,55,6,11,2,3,0,4,1,0,0,60,39,0
18271,45,5,11,2,12,0,4,1,0,0,40,39,0
20561,43,4,11,2,8,0,1,1,2829,0,60,3,0
12889,33,4,8,2,3,0,4,1,7298,0,40,39,1
2852,54,6,11,2,12,5,4,0,0,0,30,39,0
26413,23,4,15,4,3,2,4,1,0,0,40,39,0
12261,45,4,9,2,3,0,4,1,0,0,40,11,1
728,31,4,11,2,8,0,4,1,0,0,40,26,0
31152,57,4,7,0,7,1,4,1,0,0,75,39,0
28927,43,4,11,0,7,3,4,1,0,0,40,39,0
21202,22,4,15,4,7,1,4,0,0,0,35,39,0
29765,29,4,11,2,7,0,4,1,0,0,40,39,0
31690,40,2,8,2,11,0,4,1,0,0,40,39,1
15838,20,4,11,4,4,4,4,0,0,0,40,39,0
7518,50,4,7,0,3,1,4,1,0,0,40,39,0
18840,38,4,15,2,13,0,4,1,0,0,45,39,1
14261,22,4,11,4,4,2,4,0,0,0,42,11,0
4349,53,4,12,2,4,0,4,1,15024,0,65,39,1
29452,38,4,15,2,12,5,4,0,0,0,40,39,1
23655,27,2,9,0,10,2,4,0,0,0,40,39,0
27052,47,6,11,2,5,0,4,1,0,0,56,39,0
30150,22,4,9,4,1,3,4,0,0,0,35,39,0
17392,59,4,11,6,1,1,4,0,0,0,40,39,0
27924,42,4,8,2,7,0,4,1,0,0,40,39,0
192,41,2,9,2,3,0,2,1,0,0,40,39,1
3046,54,4,15,0,1,1,4,1,0,0,30,39,0
32488,32,4,15,4,4,3,4,1,0,0,40,39,0
22510,20,0,11,4,0,2,4,1,0,0,40,8,0
29636,30,5,9,2,12,0,4,1,7688,0,50,39,1
24959,43,4,11,2,1,5,4,0,0,0,35,39,0
31993,19,4,15,4,8,3,4,1,0,0,14,39,0
26472,39,4,7,5,1,4,4,1,0,0,40,39,0
14561,53,4,11,4,5,1,4,1,0,0,10,39,0
30658,42,4,11,0,6,4,4,1,0,0,40,39,0
29945,37,1,11,2,3,0,4,1,0,0,40,39,0
4287,43,4,9,2,7,0,0,1,0,0,40,39,0
28799,41,4,15,2,1,5,4,0,0,0,40,39,0
24474,35,4,11,0,3,4,4,1,0,0,40,39,0
32194,42,7,11,4,1,4,2,0,0,0,40,39,0
3570,35,4,5,2,7,0,4,1,0,0,40,26,0
23613,44,4,9,2,4,0,4,1,0,0,40,39,1
5744,30,4,9,4,10,1,4,1,0,0,50,39,0
18170,52,4,15,0,1,4,4,0,0,0,40,39,0
11017,54,4,15,2,3,0,4,1,3103,0,40,11,1
30638,25,5,11,2,12,0,4,1,0,0,60,0,0
15259,60,4,9,0,4,1,4,0,0,0,40,18,0
9025,27,4,1,2,7,0,4,1,0,0,42,39,0
12772,21,4,15,4,8,3,4,0,0,0,25,11,0
28800,37,4,11,4,3,1,1,1,0,0,40,17,0
4045,29,4,8,2,7,0,4,1,0,0,48,39,0
19364,33,6,15,2,10,5,4,0,0,0,60,39,0
11600,47,4,9,2,4,0,4,1,3103,0,60,39,1
18104,41,4,11,0,9,1,4,0,0,0,40,13,0
24425,47,4,15,0,7,1,4,0,0,0,40,39,0
25758,58,4,11,2,3,0,4,1,0,1902,40,39,1
29500,50,4,11,5,8,4,2,0,0,0,40,39,0
6245,44,5,11,2,3,0,4,1,0,0,60,39,0
19057,43,4,11,0,3,1,4,1,0,0,35,39,0
30953,34,4,11,4,7,4,2,1,0,0,40,39,0
11365,18,4,1,4,8,2,4,0,0,0,40,39,0
226,60,0,0,0,0,1,0,0,0,0,10,39,0
32044,44,4,3,2,8,5,1,0,0,0,40,40,0
27493,28,4,15,2,7,0,4,1,0,0,45,39,0
23167,40,5,11,2,4,0,4,1,0,0,40,39,0
27783,20,4,15,4,10,1,4,0,0,0,40,39,0
23691,41,4,11,2,7,0,4,1,0,0,40,39,0
29988,28,2,9,4,10,1,4,1,0,0,52,39,0
26070,23,4,15,4,7,1,4,1,0,0,40,39,0
2661,39,4,11,2,3,0,2,1,0,0,40,39,0
29154,34,4,9,0,12,1,4,0,0,0,50,39,0
21500,47,2,9,0,10,1,4,1,0,0,50,39,0
27788,53,6,15,2,5,0,4,1,0,0,30,39,0
30306,37,4,11,0,7,4,4,1,0,0,40,39,0
15022,29,0,15,2,0,5,4,0,0,0,40,39,0
4670,33,4,15,2,3,0,4,1,7298,0,50,39,1
13300,37,4,7,2,3,0,4,1,0,0,45,39,0
24181,32,6,11,0,5,1,4,1,0,0,65,39,0
24547,32,4,11,2,14,0,4,1,0,0,60,39,0
23667,23,4,11,4,12,3,4,1,0,0,40,39,0
3911,61,4,11,2,3,0,4,1,0,0,40,39,0
18525,25,4,15,4,8,1,4,1,0,0,40,39,0
24617,36,2,11,2,14,0,4,1,0,0,40,39,0
28484,31,4,15,4,12,1,1,0,0,0,50,39,0
5090,44,4,3,4,8,3,4,1,0,0,10,39,0
12715,37,6,10,4,10,1,4,1,14084,0,45,39,1
31894,59,5,15,2,3,0,4,1,0,0,50,39,1
8366,62,4,9,2,10,0,4,1,3103,0,40,39,1
5727,45,4,12,0,14,1,4,1,14344,0,48,39,1
16599,25,4,6,4,3,4,4,1,914,0,40,39,0
8328,46,4,9,4,10,1,4,0,0,0,40,39,0
15846,66,0,5,0,0,1,4,1,0,0,40,39,0
24992,32,4,11,2,3,0,4,1,0,0,40,39,0
14209,62,4,12,0,10,1,4,0,0,0,45,39,0
21740,26,4,0,2,3,0,4,1,0,0,55,39,0
23797,30,4,11,4,3,4,4,1,0,0,40,0,0
24207,39,4,8,2,3,0,4,1,0,1628,48,39,0
20364,51,4,15,0,4,4,2,0,0,0,50,39,0
30535,29,4,12,2,12,0,4,1,0,0,20,39,0
12063,49,4,4,4,7,1,4,1,0,0,45,39,0
30673,20,0,11,4,0,1,4,0,0,0,28,39,0
25817,41,4,9,2,4,0,4,1,7688,0,45,39,1
8377,43,4,9,2,5,0,4,1,0,0,50,39,0
6466,46,4,11,2,3,0,4,1,0,0,40,39,0
19838,24,6,15,2,14,0,4,1,0,0,60,39,0
22503,59,2,9,2,4,5,4,0,0,0,22,39,1
1993,50,4,11,0,4,4,4,1,0,0,38,39,0
3214,22,4,15,4,1,3,4,1,0,0,35,39,0
31294,38,4,11,4,12,1,4,0,0,0,33,39,0
31844,53,5,15,6,12,1,4,0,0,0,60,39,0
22982,21,4,15,4,8,3,4,0,0,0,20,39,0
7315,26,4,11,4,9,2,4,0,0,1602,15,26,0
24409,73,5,9,2,12,0,4,1,0,0,50,39,1
19764,22,0,11,2,0,3,4,0,0,0,20,39,0
25280,32,4,0,2,3,0,4,1,0,0,40,39,0
30738,28,7,9,2,10,0,4,1,0,0,20,39,0
4563,25,4,8,4,12,1,4,1,0,0,45,39,0
28498,32,4,11,2,4,0,4,1,0,0,40,39,0
25420,18,4,15,4,12,3,4,0,2176,0,35,39,0
14710,23,6,11,0,8,1,4,0,0,0,40,39,0
26861,53,5,1,6,4,1,4,0,0,0,30,39,0
31362,19,4,11,4,12,3,4,1,0,0,38,39,0
9593,24,4,11,5,7,3,2,0,0,0,40,39,0
11661,41,7,12,4,1,1,2,0,0,0,40,39,0
15382,51,4,12,2,10,0,4,1,0,0,47,39,1
24740,53,4,11,2,3,0,4,1,0,0,40,39,0
15543,59,4,9,2,3,0,4,1,15024,0,50,39,1
29266,52,2,12,2,10,0,4,1,0,0,40,39,1
10792,30,4,9,2,10,5,4,0,7688,0,50,39,1
17705,31,4,8,2,10,5,4,0,0,0,40,39,0
26755,23,4,9,4,4,4,4,1,0,0,40,39,0
219,25,4,0,4,3,1,4,1,0,0,40,39,0
30121,37,4,11,5,13,4,4,0,0,0,40,39,0
24202,29,7,11,4,8,1,1,1,0,0,40,37,0
28029,32,6,11,4,8,1,4,0,0,0,60,39,0
26568,21,4,15,4,1,3,1,0,0,0,40,40,0
29723,44,4,12,4,4,1,4,1,14084,0,56,39,1
491,46,1,11,0,1,1,4,1,0,0,40,39,0
6764,37,4,11,2,3,0,4,1,0,0,46,39,0
26908,30,4,11,4,12,3,4,0,0,0,35,39,0
12776,39,4,9,4,4,1,4,0,0,0,35,39,0
1931,50,0,1,2,0,3,2,0,0,0,40,39,0
1652,26,6,11,4,12,3,4,1,0,0,40,39,0
4269,22,4,15,4,8,2,4,1,0,0,25,39,0
3168,31,4,9,2,4,0,4,1,0,0,70,39,1
26290,19,4,15,4,12,3,4,1,0,0,40,39,0
18021,54,4,15,2,4,0,4,1,0,0,48,39,1
16808,29,4,9,4,10,1,4,1,0,0,50,39,0
2043,27,6,9,2,4,0,4,1,0,0,60,39,0
25077,28,4,11,4,1,1,4,1,0,0,40,39,0
12151,25,4,11,4,3,4,4,1,0,0,40,39,0
20418,28,4,0,0,6,1,4,1,0,0,40,39,0
25068,55,1,15,2,3,0,4,1,0,0,45,39,1
18726,20,4,15,4,1,3,4,0,0,0,40,26,0
30534,33,4,6,4,7,1,4,1,0,0,50,39,0
9134,38,2,11,2,3,0,4,1,0,0,50,39,0
19132,58,4,15,2,13,0,4,1,0,0,36,39,1
21313,30,4,15,2,7,0,4,1,0,0,48,39,0
28478,28,0,0,5,0,1,4,1,0,0,80,39,0
23931,36,4,15,2,3,0,4,1,0,0,40,24,0
930,42,4,11,0,7,1,4,1,0,0,55,39,0
28039,29,4,7,2,13,5,4,0,0,0,40,39,0
27411,43,4,15,2,12,0,4,1,7688,0,40,39,1
1723,40,2,15,2,4,0,4,1,0,0,42,39,1
13173,39,4,15,0,7,4,4,0,0,0,40,39,0
16300,38,4,11,2,3,0,4,1,0,0,50,39,0
16830,26,4,11,2,12,0,4,1,0,0,48,39,0
13850,45,4,4,0,9,4,4,0,0,0,35,26,0
10127,45,4,11,2,12,0,4,1,0,0,50,39,0
5532,42,7,10,0,10,1,4,0,8614,0,60,39,1
15497,61,4,10,2,10,0,4,1,0,0,40,39,1
17107,25,4,9,2,10,0,4,1,0,0,40,0,0
23218,23,4,7,4,1,1,4,1,0,0,12,39,0
21173,43,4,11,0,5,1,2,1,0,0,40,39,0
22903,35,2,11,2,3,0,4,1,0,0,40,39,0
18669,45,2,15,2,10,0,4,1,7688,0,50,39,1
3397,47,1,11,4,7,3,2,1,0,0,40,39,0
4805,51,1,10,4,10,1,4,0,0,1564,70,39,1
13781,39,4,9,4,10,1,4,1,0,0,40,39,0
29877,49,6,11,2,4,0,4,1,0,0,45,39,0
24353,27,4,12,4,10,1,4,1,0,0,40,39,0
29687,45,5,8,0,12,4,4,0,0,0,30,39,0
26482,54,4,11,6,1,4,4,0,0,0,40,39,0
31606,25,4,11,0,3,1,4,1,0,0,40,39,0
24530,60,4,11,2,3,0,4,1,0,0,40,39,0
25716,38,4,6,3,6,1,4,1,0,0,40,26,0
26434,24,4,15,4,3,3,4,0,0,0,45,39,0
21705,35,4,12,4,10,1,1,0,0,0,40,36,0
23265,34,4,11,0,7,4,4,0,0,0,40,39,0
2182,41,6,12,0,12,4,4,1,0,0,5,39,0
31621,66,0,6,2,0,0,4,1,0,0,40,39,0
25612,59,4,1,2,1,0,4,1,0,0,40,39,0
13556,32,0,15,0,0,1,4,1,0,0,40,39,0
18433,39,6,11,2,14,0,4,1,0,0,60,39,0
10567,47,1,9,4,1,4,2,1,0,0,40,39,0
14469,45,2,12,0,10,3,4,0,0,0,55,39,0
17899,39,2,15,4,1,1,4,0,2202,0,44,39,0
10367,42,4,15,2,10,0,4,1,0,0,40,39,1
7086,19,4,11,4,8,3,4,1,0,0,20,39,0
13535,54,4,11,2,14,0,4,1,0,1887,65,39,1
2530,21,4,15,4,8,1,4,0,0,0,25,39,0
4872,39,4,11,2,10,0,4,1,0,0,50,39,1
9198,47,4,9,2,12,0,4,1,0,1977,40,39,1
20915,60,0,6,2,0,0,4,1,0,0,40,39,0
19331,23,2,15,4,1,3,4,0,0,0,20,39,0
22966,35,4,11,2,14,0,4,1,0,0,50,39,0
2376,43,4,11,4,12,1,2,0,0,0,44,39,0
21571,20,4,11,4,6,3,4,1,0,0,40,39,0
10866,44,5,15,2,3,0,4,1,0,0,58,39,0
1838,30,4,15,0,1,4,4,1,0,0,40,39,0
29050,19,4,15,4,8,3,4,1,0,0,25,39,0
18243,37,4,11,0,1,4,2,0,0,0,40,39,0
18849,41,4,11,4,6,1,4,1,0,0,40,39,0
18608,44,4,0,4,12,4,3,0,0,0,35,6,0
3962,30,4,8,2,3,0,4,1,0,0,40,9,0
5104,90,4,15,4,8,1,1,1,0,0,35,39,0
20892,46,4,15,3,3,1,1,1,0,0,40,30,0
10449,17,4,0,4,8,3,4,1,0,0,25,39,0
8847,27,0,9,2,0,1,3,0,0,0,6,26,0
5681,60,4,6,2,12,0,4,1,0,0,40,39,0
17122,33,1,14,2,10,5,4,0,0,0,40,39,1
22498,45,1,9,2,6,0,4,1,0,0,40,39,0
13852,40,4,7,4,8,2,4,1,0,0,25,39,0
6472,54,6,11,2,3,0,4,1,0,0,35,39,0
17975,21,4,1,3,6,3,4,1,0,1762,40,6,0
23153,33,4,15,2,1,0,2,1,0,0,40,39,0
19054,56,4,9,4,10,1,4,0,2907,0,52,5,0
30815,54,6,9,0,5,1,4,1,27828,0,50,39,1
2456,60,6,11,2,12,0,4,1,0,0,40,39,0
7747,22,4,15,4,3,1,4,1,0,0,50,39,0
8021,48,7,15,2,3,0,4,1,0,0,40,39,0
14461,22,4,15,4,10,4,4,0,0,0,20,39,0
30956,44,4,11,4,1,1,4,0,0,0,43,39,0
9539,52,2,15,0,4,1,4,0,0,0,38,39,0
28257,47,2,10,4,10,4,4,0,0,0,40,39,0
23257,60,6,11,2,3,0,4,1,0,0,30,39,0
23012,64,5,3,2,12,0,4,1,0,0,20,39,0
7224,32,4,8,0,3,3,4,1,0,0,46,39,0
11813,23,4,15,2,8,0,4,1,0,0,20,39,0
24136,55,1,14,2,4,0,4,1,15024,0,40,39,1
16468,27,6,15,4,4,1,4,1,0,0,60,39,0
24273,21,4,7,4,8,3,4,0,0,0,40,39,0
19520,63,4,9,2,1,0,4,1,0,0,40,39,0
24204,39,4,15,4,1,1,4,1,0,0,40,39,0
31682,52,4,2,2,3,0,4,1,0,0,40,39,0
26187,63,4,3,0,14,1,4,1,0,0,40,39,0
19079,23,1,15,4,6,1,4,1,0,0,40,39,0
7414,19,4,15,4,12,1,4,0,0,0,40,39,0
15393,23,4,11,4,5,3,4,1,0,0,40,39,0
16849,40,4,12,2,10,0,4,1,0,0,60,39,1
6173,79,4,10,2,10,0,4,1,20051,0,35,8,1
27692,56,1,12,2,4,0,4,1,0,0,40,32,1
16175,40,4,8,0,13,1,4,1,3325,0,40,39,0
20124,37,6,9,0,13,1,4,1,0,0,15,39,0
17275,55,4,0,6,14,1,2,0,0,0,35,39,0
3502,40,4,14,2,3,0,4,1,5178,0,40,26,1
31592,59,4,12,2,13,0,4,1,0,0,40,20,1
22604,29,2,11,4,14,3,4,0,0,0,37,39,0
8263,52,4,15,2,3,0,4,1,0,0,40,39,0
10362,45,4,11,2,12,0,4,1,0,0,60,39,0
13279,48,4,15,0,1,4,4,0,0,0,45,39,0
28889,41,6,11,2,4,0,4,1,0,0,45,26,0
23665,64,4,11,2,7,0,4,1,0,0,40,39,0
12696,56,6,15,2,3,0,4,1,0,0,60,39,0
8419,56,4,15,2,3,0,4,1,0,0,45,39,1
18061,71,4,11,4,6,1,4,1,0,0,17,39,0
26531,34,4,15,2,4,0,2,1,0,0,52,23,1
16215,48,4,11,4,6,1,4,1,0,0,40,39,0
17123,46,4,11,0,4,1,4,0,0,0,40,39,0
1288,37,4,9,4,4,1,4,1,0,0,45,39,0
31680,34,4,11,2,12,0,4,1,0,0,65,39,0
6307,27,4,1,2,12,0,4,1,0,0,40,39,0
7434,33,4,9,2,1,5,2,0,0,0,30,39,0
18220,43,7,11,3,4,4,4,0,0,0,40,39,0
17840,33,4,15,2,6,0,4,1,0,0,50,39,0
19365,45,4,11,0,8,1,2,0,0,0,35,39,0
10876,59,4,9,2,12,0,4,1,0,0,72,39,1
8300,25,4,11,4,1,3,4,0,0,0,40,39,0
19557,43,1,8,4,10,1,4,0,13550,0,40,39,1
7988,41,4,11,2,7,0,4,1,0,0,40,39,0
29461,44,4,15,2,7,0,4,1,3103,0,40,39,1
13097,32,4,9,4,8,4,3,1,0,0,40,39,0
21922,26,4,1,2,8,2,4,1,0,0,25,39,0
30667,48,4,9,2,4,0,4,1,0,0,55,39,1
5861,66,5,0,2,12,0,4,1,0,0,30,39,0
2108,58,2,11,2,5,0,4,1,0,0,40,39,0
26454,28,2,11,5,14,3,4,0,0,0,25,39,0
31569,46,6,10,4,10,1,4,0,0,0,45,39,0
26658,35,4,11,5,8,1,2,1,0,0,40,39,0
13309,36,4,11,5,8,4,2,0,0,0,30,39,0
5598,24,4,11,4,6,3,4,1,0,0,45,39,0
16285,56,4,2,2,10,0,4,1,0,0,40,39,0
5644,48,4,0,0,12,1,4,0,0,0,38,39,0
10236,33,7,0,2,6,0,4,1,0,0,40,39,0
2386,33,6,9,2,12,0,4,1,0,0,45,39,1
19770,58,4,11,2,12,0,4,1,0,0,40,39,0
17992,44,4,11,0,8,4,4,0,0,0,40,39,0
383,46,4,15,0,12,1,4,0,0,0,40,39,0
30523,22,4,11,4,6,3,2,1,0,0,25,39,0
5691,59,4,9,0,4,1,4,1,0,0,40,39,0
22845,57,4,12,0,4,1,4,1,0,2824,50,39,1
17397,45,4,15,2,3,0,4,1,0,1848,40,39,1
935,37,4,11,2,3,0,4,1,0,0,99,39,0
19512,45,4,15,6,8,4,2,0,0,0,40,39,0
25288,44,7,12,2,4,0,4,1,0,1902,40,39,1
2779,40,4,11,0,8,1,4,1,0,0,60,12,0
25317,21,4,4,4,6,1,4,1,0,0,40,26,0
4322,35,4,9,0,4,1,4,1,27828,0,50,39,1
15559,47,6,4,2,14,0,4,1,0,0,20,39,0
18318,43,5,11,0,3,4,4,1,5455,0,50,39,0
8816,35,4,11,2,4,0,4,1,7688,0,50,39,1
28210,55,0,2,6,0,1,4,1,0,0,30,39,0
1528,52,4,9,2,4,0,4,1,99999,0,50,39,1
26803,53,2,12,2,1,0,4,1,0,0,38,39,1
22120,29,4,15,0,3,4,4,1,0,0,35,39,0
2348,62,6,2,2,3,0,4,1,0,0,40,39,0
6305,22,4,15,4,1,3,4,1,0,0,12,39,0
1179,24,2,1,4,8,1,1,1,0,0,45,39,0
12643,45,4,1,2,3,0,4,1,0,0,40,0,0
17835,29,4,9,4,1,3,1,0,2202,0,40,36,0
1275,51,2,9,2,1,0,4,1,0,0,40,39,1
16650,23,4,9,4,10,3,4,1,0,0,40,39,0
6207,49,4,15,2,3,0,4,1,0,0,40,39,0
20968,19,4,11,4,6,3,4,1,0,0,40,39,0
4988,43,5,15,2,4,0,4,1,0,0,50,39,1
21496,23,1,15,4,12,1,4,0,0,0,35,39,0
2353,33,4,9,2,5,0,4,1,0,0,40,9,0
3772,52,4,8,2,14,0,4,1,0,0,56,39,1
30652,30,4,9,4,4,1,4,1,0,0,42,39,0
405,41,4,12,2,4,0,4,1,0,1977,65,39,1
30363,69,4,2,2,14,0,4,1,9386,0,60,39,1
7602,61,5,11,0,12,1,4,1,0,0,55,39,0
25630,27,4,6,2,11,0,4,1,0,0,40,13,0
5493,25,4,11,4,12,1,4,1,4416,0,42,39,0
11839,42,4,15,2,10,0,4,1,0,0,40,39,1
5146,28,4,15,4,4,1,4,1,2174,0,55,39,0
25931,27,4,15,4,1,4,4,0,0,0,40,39,0
24100,52,4,8,2,10,0,4,1,15024,0,40,39,1
17512,27,1,9,4,11,1,4,0,0,0,35,39,0
1980,53,2,14,0,10,1,4,0,0,0,50,39,0
6129,63,4,15,2,10,0,4,1,0,0,40,0,1
12258,50,4,11,2,3,0,4,1,15024,0,50,39,1
13537,33,1,11,2,1,0,2,1,0,0,40,39,0
19432,24,4,11,4,8,1,4,1,0,0,40,39,0
11511,47,4,11,2,14,0,4,1,0,0,60,39,0
27070,44,2,7,2,5,0,4,1,0,0,30,39,0
8829,46,6,11,2,12,0,2,1,0,0,60,39,0
43,49,4,11,5,1,4,4,0,0,0,40,39,0
11625,35,2,11,2,8,0,4,1,0,0,40,39,0
25744,31,4,11,4,8,1,4,0,0,0,30,39,0
18793,35,6,11,2,3,0,4,1,0,0,40,39,0
31999,22,4,15,4,12,3,4,0,0,0,15,39,0
15568,31,4,11,2,5,0,4,1,0,0,40,39,0
1935,90,4,9,2,4,0,4,1,0,0,45,39,1
22492,63,6,9,2,10,0,4,1,0,0,20,39,0
13133,63,4,11,6,1,4,4,0,0,0,40,39,0
10983,30,6,15,2,12,0,0,1,0,0,55,39,0
12760,24,4,15,4,1,3,2,0,0,0,25,39,0
